구분,버스명,AP별 이용량(GB)
마을버스,고려승객_성북21_서울70사6434,164.85551465 
마을버스,와룡운수_종로08_서울75사3614,164.79225177 
마을버스,남산운수_용산03_서울75사5720,164.76261895 
마을버스,안암교통_성북04_서울75사3025,164.72462472 
마을버스,미향운수_강북10_서울75사3618,164.57839962 
마을버스,약수교통_종로13_서울70사5517,164.39981107 
마을버스,신수동마을_마포11_서울75사5284,164.03512564 
마을버스,신수동마을_마포12_서울70사7701,163.95696998 
마을버스,서애운수_서초11_서울70사9110,163.53871115 
마을버스,태영교통_용산02_서울75사3592,163.51449583 
마을버스,태현교통_동대문05_서울75사6124,163.23265061 
마을버스,신림운수_관악07_서울75사5006,162.91143838 
마을버스,남산운수_용산03_서울75사5716,162.88912948 
마을버스,미향운수_강북10_서울71사1295,162.70341538 
마을버스,부민운수_강서03_서울75사8108,162.60552965 
마을버스,대림운수_영등포04_서울70사8524,162.58065775 
마을버스,안암교통_성북04_서울70사6411,162.52703872 
마을버스,약수교통_성북20_서울70사6831,162.32325789 
마을버스,마포운수_마포15_서울70사7816,162.28529345 
마을버스,상도3동_동작02_서울75사8740,162.07519546 
마을버스,미향운수_서대문14_서울75사7208,161.82711814 
마을버스,개포운수_강남05_서울70사9306,161.73330694 
마을버스,성서교통_노원05_서울70사6850 ,161.66654974 
마을버스,한마음교통_노원09_서울75사3430,161.44572478 
마을버스,낙산운수_성동03_서울75사3326,161.31974757 
마을버스,중랑운수_중랑02_서울75사6227,161.30183451 
마을버스,화송옥수_성동10_서울70사5919,161.15673818 
마을버스,합성마을_동작15_서울75사3246,161.15271021 
마을버스,하이상운_강북08_서울71사1203,160.90615839 
마을버스,수현운수_구로11_서울70사8340,160.84510833 
마을버스,새한교통_강서01_서울75사5415,159.93594378 
마을버스,난곡운수_관악10_서울70사8903,159.68055744 
마을버스,인수운수_강북01_서울75사3125,159.62426737 
마을버스,스마일버스_강남07_서울75사3374,159.59132370 
마을버스,신수동마을_마포12_서울75사5270,159.38212629 
마을버스,경성운수_금천05_서울75사5231,159.31739844 
마을버스,대림운수_영등포04_서울70사8535,159.03417952 
마을버스,스마일버스_강남07_서울70사9313,158.80903602 
마을버스,고려승객_성북10_서울70사6508,158.74809306 
마을버스,인헌운수_관악04_서울70사8920,158.59056078 
마을버스,응봉운수_성동02_서울75사3624,158.41084253 
마을버스,우리마을버스_금천06_서울74아1401,158.17494225 
마을버스,부생운수_서초07_서울70사9148,158.07170141 
마을버스,진양교통_도봉09_서울71사3290,158.05152897 
마을버스,미향운수_서대문15_서울70사7317,157.87020884 
마을버스,고척운수_구로05_서울75사5144,157.79318195 
마을버스,금호교통_성동08_서울70사5925,157.65599068 
마을버스,화송옥수_성동13_서울70사5934,157.51078818 
마을버스,신수동마을_마포17_서울70사7807,156.96029644 
마을버스,경성운수_금천05_서울75사5258,156.64369240 
마을버스,연희교통_서대문04_서울75사7206,156.52783215 
마을버스,응봉운수_성동02_서울75사3567,156.46525566 
마을버스,신명운수_강동01_서울75사9706,156.29289206 
마을버스,스마일버스_강남07_서울70사9434,155.84878530 
마을버스,보라매운수_동작05_서울75사8843,155.79788201 
마을버스,명승운수_동작08_서울75사8733,155.73919658 
마을버스,석계운수_성북14_서울70사6575,155.68627976 
마을버스,은성운수_영등포07_서울70사8513,155.59706092 
마을버스,새한교통_강서02_서울70사8102,155.48068192 
마을버스,대림운수_영등포04_서울70사8527,155.23715224 
마을버스,한빛운수_광진05_서울75사5243,155.20405583 
마을버스,마포운수_마포15_서울70사7804,154.95101921 
마을버스,남산운수_용산03_서울75사5718,154.65968288 
마을버스,스마일버스_강남07_서울75사3616,154.59521487 
마을버스,인수운수_강북01_서울71사1201,154.56671175 
마을버스,새한교통_강서01_서울75사5118,154.51773070 
마을버스,금양운수_용산04_서울71사1009,154.16867100 
마을버스,태화운수_서대문08_서울70사7230,154.02474999 
마을버스,태현교통_동대문05_서울75사6129,153.70149259 
마을버스,낙산운수_성동03_서울75사3270,153.35653722 
마을버스,쌍문운수_도봉07_서울70사6629,153.08683738 
마을버스,상도3동_동작19_서울75사8831,152.80960128 
마을버스,신수동마을_마포11_서울75사5269,152.13345364 
마을버스,석계운수_성북13_서울75사2969,151.65060386 
마을버스,영운운수_은평05_서울75사5282,151.62779205 
마을버스,노들운수_동작12_서울75사8706,151.58096328 
마을버스,안암교통_성북04_서울70사6410,151.57778934 
마을버스,대림운수_영등포04_서울70사8531,151.14500467 
마을버스,승마교통_마포07_서울70사7712,150.88296495 
마을버스,합성마을_동작14_서울75사8734,150.76269489 
마을버스,양재운수_서초20_서울75사3257,150.74108914 
마을버스,은성운수_영등포07_서울70사8514,150.40592942 
마을버스,석계운수_성북13_서울75사2973,150.39245598 
마을버스,미봉운수_강북04_서울71사1206,150.33354145 
마을버스,금창운수_노원13_서울70사2804,150.29193088 
마을버스,대림운수_영등포04_서울70사8528,150.14938358 
마을버스,대림운수_영등포04_서울70사8534,149.51907378 
마을버스,태영교통_용산02_서울70사5716,149.41961691 
마을버스,낙산운수_성동03_서울75사3214,149.15010054 
마을버스,충정운수_서대문02_서울75사5192,149.08033796 
마을버스,영운운수_은평05_서울75사5280,148.96325674 
마을버스,화계운수_강북02_서울75사3140,148.88500981 
마을버스,대산교통_종로02_서울70사5511,148.63658138 
마을버스,계현운수_강남08_서울70사9299,148.63163792 
마을버스,온누리운수_마포05_서울75사5308,148.21839891 
마을버스,수현운수_구로11_서울70사8338,147.95593265 
마을버스,태현교통_동대문05_서울75사6111,147.57354744 
마을버스,수현운수_구로11_서울70사8319,147.48577867 
마을버스,상도3동_동작19_서울75사8829,147.19464071 
마을버스,수현운수_구로11_서울75사5302,147.19061274 
마을버스,마포운수_마포15_서울70사7803,147.18850702 
마을버스,태현교통_동대문05_서울75사6110,147.17845153 
마을버스,진양교통_도봉09_서울75사3180,147.11039700 
마을버스,태진마을버스_영등포11_서울74사8435,146.67361416 
마을버스,부민운수_강서03_서울75사8110,146.58453409 
마을버스,중랑운수_중랑02_서울75사6225,146.56021073 
마을버스,홍제교통_서대문10_서울75사5261,146.52778581 
마을버스,태경운수_영등포02_서울70사8547,146.41877729 
마을버스,아현운수_마포03_서울75사5093,146.39149513 
마을버스,일원교통_강남01_서울70사9441,146.29545622 
마을버스,광장운수_광진01_서울75사3324,146.20565809 
마을버스,계현운수_강남08_서울70사9298,146.17721550 
마을버스,인수운수_강북01_서울73바1326,145.77668719 
마을버스,인헌운수_관악02_서울75사5004,145.65921016 
마을버스,새롬교통_강남10_서울70사9233,145.42951994 
마을버스,부생운수_서초07_서울75사6418,145.28872725 
마을버스,인수운수_강북01_서울75사3126,145.10594215 
마을버스,미봉운수_강북05_서울71사1301,145.08767705 
마을버스,미봉운수_강북04_서울75사3313,144.96058691 
마을버스,수현운수_구로11_서울75사5303,144.90251150 
마을버스,갈현운수_은평09_서울70사7119,144.54775956 
마을버스,부생운수_서초15_서울74사5725,144.54421960 
마을버스,수현운수_구로11_서울70사8320,144.43731681 
마을버스,충정운수_서대문02_서울70사7272,144.09213234 
마을버스,웅산교통_마포02_서울75사5140,143.94589234 
마을버스,대영마을_영등포05_서울70사8545,143.85365322 
마을버스,태진마을버스_영등포11_서울74사8415,143.77087448 
마을버스,안암교통_성북04_서울70사6409,143.20858754 
마을버스,스마일버스_강남07_서울75사3617,143.19990575 
마을버스,화송옥수_성동10_서울75사3393,143.16586312 
마을버스,상도3동_동작02_서울75사3586,143.14247109 
마을버스,경성운수_금천05_서울71사1418,143.01701356 
마을버스,안암교통_성북04_서울70사6599,142.83903502 
마을버스,양정운수_영등포09_서울70사8517,142.69677736 
마을버스,서일교통_서초03_서울70사9272,142.41007995 
마을버스,영운운수_은평05_서울70사7113,142.16720592 
마을버스,안암교통_성북04_서울70사6408,141.77453611 
마을버스,상도3동_동작19_서울75사8830,141.56906120 
마을버스,대림운수_영등포04_서울70사8533,141.16610680 
마을버스,화송옥수_성동10_서울75사3394,140.73861670 
마을버스,우리운송_동대문02_서울75사6108 ,140.60917683 
마을버스,구의교통_광진03_서울75사3347,140.58459457 
마을버스,성삼운수_성북02_서울70사6418,140.44277929 
마을버스,중랑운수_중랑02_서울75사6217,139.97503649 
마을버스,고려승객_성북10_서울71사1605,139.96685762 
마을버스,일원교통_강남01_서울70사9438,139.72434960 
마을버스,서초그린교통_서초02_서울75사3631,139.25714139 
마을버스,새한교통_강서01_서울71사2303,138.81666586 
마을버스,나경운수_종로05_서울75사3019,138.79032899 
마을버스,대림운수_영등포04_서울70사8526,138.40213045 
마을버스,한빛운수_광진05_서울71사1826,138.29637133 
마을버스,화송옥수_성동13_서울70사5938,138.15657049 
마을버스,쌍문운수_도봉05_서울75사3168,138.10009789 
마을버스,양정운수_영등포09_서울70사8540,137.81109639 
마을버스,화송옥수_성동13_서울70사5939,137.12091092 
마을버스,세광운수_관악08_서울71사2003,136.68437209 
마을버스,진양교통_도봉08_서울75사3396,136.53095998 
마을버스,석계운수_성북14_서울75사2975,136.49745192 
마을버스,태경운수_영등포02_서울70사8552,136.30616758 
마을버스,응봉운수_성동02_서울75사3569,136.22650132 
마을버스,인왕교통_종로09_서울70사5533,135.80723573 
마을버스,한빛운수_광진05_서울74아1005,135.42874157 
마을버스,낙산운수_성동03_서울70사5903,134.96278413 
마을버스,나경운수_종로05_서울70사5519,134.85229481 
마을버스,고려승객_성북10_서울75사2988,134.75985732 
마을버스,경성운수_금천05_서울70사5935,134.69685335 
마을버스,한빛운수_광진05_서울75사5237,134.60688759 
마을버스,갈현운수_은평03_서울70사7029,134.26731899 
마을버스,휘경운수_동대문03_서울75사6132,134.20135528 
마을버스,갈현운수_은평03_서울70사7030,134.07434057 
마을버스,인헌운수_관악02_서울75사5164,133.91886931 
마을버스,인수운수_강북01_서울71사1293,133.88647418 
마을버스,청암운수_서초18_서울70사9296,133.87490809 
마을버스,금창운수_노원03_서울75사6809,133.81762709 
마을버스,신호운수_관악06_서울71사2005,133.78236350 
마을버스,계현운수_강남08_서울75사3266,133.61259457 
마을버스,갈현운수_은평03_서울75사5216,133.35974142 
마을버스,화인운수_동작09_서울75사8709,133.21115077 
마을버스,염동운수_강서04_서울71사2302,133.18313565 
마을버스,진양교통_도봉08_서울70사6627,132.92041048 
마을버스,한빛운수_광진05_서울75사5124,132.82878138 
마을버스,태현교통_동대문05_서울75사6128,132.78297428 
마을버스,하이상운_강북12_서울71사1210,132.74166826 
마을버스,남산운수_용산03_서울75사5721,132.28240982 
마을버스,금창운수_노원04_서울75사6808,131.92337006 
마을버스,대림운수_영등포04_서울70사8529,131.56358339 
마을버스,중랑운수_중랑02_서울75사6216,131.21157791 
마을버스,나경운수_종로05_서울70사5521,130.81326336 
마을버스,갈현운수_은평03_서울70사7001,130.81268314 
마을버스,양재운수_서초08_서울70사9114,130.68202231 
마을버스,포이운수_강남02_서울74사1905,130.52084390 
마을버스,포이운수_강남02_서울70사9317,130.19770849 
마을버스,대운교통_강서05_서울70사8127,130.12043759 
마을버스,동호운수_성동07_서울75사3352,130.03111258 
마을버스,연성운수_동작13_서울75사3600,129.85195965 
마을버스,낙산운수_성동03-2_서울70사5942,129.72726487 
마을버스,수유운수_강북03_서울75사3656,129.56721522 
마을버스,삼하운수_서대문13_서울70사7206,129.15692106 
마을버스,고려승객_성북10-1_서울75사2986,129.06881701 
마을버스,대림운수_영등포04_서울70사8525,129.06715367 
마을버스,연성운수_동작13_서울75사8735,128.48722842 
마을버스,수유운수_강북03_서울75사3427,128.20468098 
마을버스,종로운수_종로03_서울75사3176,127.91277282 
마을버스,새한교통_강서01_서울70사8129,127.89936829 
마을버스,약수교통_성북20_서울70사6829,127.69655604 
마을버스,태경운수_영등포02_서울70사8550,127.12970003 
마을버스,석계운수_성북12_서울75사6407,127.07205210 
마을버스,오봉운수_구로02_서울75사5067,126.84564944 
마을버스,노들운수_동작12_서울75사8702,126.56030990 
마을버스,석계운수_성북12_서울75사6405,126.40019972 
마을버스,홍제교통_서대문10_서울75사5089,126.03206653 
마을버스,인왕교통_종로09_서울70사5501,126.02639757 
마을버스,대진여객_성북06_서울75사3080,125.67060068 
마을버스,대영마을_영등포03_서울75사5327,125.57339482 
마을버스,남산운수_용산03_서울75사5719,125.36595948 
마을버스,우리마을버스_금천06_서울75사5232,124.87224583 
마을버스,승마교통_마포07_서울75사5112,124.15690627 
마을버스,인헌운수_관악02_서울75사8911,124.07262437 
마을버스,은성운수_영등포06_서울75사5334,123.75558447 
마을버스,태경운수_영등포02_서울70사8549,123.50431830 
마을버스,대상운수_금천04_서울71사2513,123.49268328 
마을버스,대영마을_영등포08_서울70사8554,123.35623894 
마을버스,대영마을_영등포03_서울70사8538,122.78965022 
마을버스,웅산교통_마포01_서울70사7755,122.68312834 
마을버스,웅산교통_마포01_서울70사7756,122.64353968 
마을버스,오봉운수_구로01_서울75사3076,122.58865312 
마을버스,서애운수_서초11_서울70사9102 ,122.11342622 
마을버스,성삼운수_성북02_서울71사1601,121.99896201 
마을버스,연성운수_동작13_서울75사8736,121.31655123 
마을버스,개웅운수_구로03_서울70사8360,120.38296554 
마을버스,스마일버스_강남07_서울75사6126,120.19008677 
마을버스,양정운수_영등포09_서울75사5250,119.68686711 
마을버스,광일운수_서초16_서울71사2913,119.61866729 
마을버스,은성운수_영등포06_서울75사5333,119.53923013 
마을버스,청암운수_서초18_서울75사9309,119.36017592 
마을버스,선진운수_은평01_서울75사5263,118.84583253 
마을버스,수유운수_강북03_서울75사3141,118.56430862 
마을버스,개웅운수_구로03_서울70사8362,118.52952559 
마을버스,청록운수_도봉04_서울75사3231,118.48139949 
마을버스,대영마을_영등포03_서울70사8507,117.95598641 
마을버스,서북교통_구로09_서울70사8374,117.86002386 
마을버스,새롬교통_강남10_서울70사9235,117.68909451 
마을버스,태진마을버스_영등포10_서울74사8431,117.53166933 
마을버스,한마음교통_노원09_서울70사6813,117.48409271 
마을버스,웅산교통_마포02_서울75사5146,116.98351242 
마을버스,웅산교통_마포01_서울75사7731,116.39166996 
마을버스,대상운수_금천04_서울71사2504,116.32605735 
마을버스,선진운수_은평01_서울75사7004,116.06024206 
마을버스,태화운수_서대문08_서울70사7227,115.84721413 
마을버스,금양운수_용산04_서울75사3385,115.80851767 
마을버스,화송옥수_성동10_서울75사3552,115.73290266 
마을버스,합성마을_동작06_서울75사3248,115.71575888 
마을버스,대영마을_영등포03_서울70사8508,115.37606828 
마을버스,계현운수_강남08_서울70사9297,115.21942168 
마을버스,구로운수_구로06_서울70사8367,115.15569314 
마을버스,양재운수_서초20_서울75사9106,114.88548294 
마을버스,태진마을버스_영등포10_서울74사8418,114.57352433 
마을버스,삼청교통_종로11_서울70사5529,114.46997803 
마을버스,휘경운수_동대문03_서울75사6103,114.21377584 
마을버스,대상운수_금천04_서울71사2506,114.20410965 
마을버스,우리마을버스_금천06_서울71사2629,113.95151541 
마을버스,개웅운수_구로03_서울70사8361,113.74268308 
마을버스,태화운수_서대문07_서울70사7231,113.56598698 
마을버스,선진운수_은평01_서울75사5264,113.55565675 
마을버스,개웅운수_구로04_서울75사5075,113.34310193 
마을버스,광일운수_서초16_서울70사9121,113.20096627 
마을버스,대운교통_강서05_서울70사8266,113.04656975 
마을버스,대상운수_금천04_서울71사1600,112.96248622 
마을버스,태진마을버스_영등포10_서울74사8412,112.94579320 
마을버스,중랑운수_중랑02_서울75사6215,112.93495167 
마을버스,이삭운수_금천11_서울71사2520,112.92247009 
마을버스,한강운수_영등포13_서울75사5378,112.54622694 
마을버스,와룡운수_종로08_서울75사3612,112.34199535 
마을버스,갈현운수_은평08-1_서울70사7115,112.12210823 
마을버스,서애운수_서초11_서울70사9103,112.03110497 
마을버스,계현운수_강남08_서울70사9104,111.75034288 
마을버스,부민운수_강서03_서울70사8130,111.69541907 
마을버스,쌍문운수_도봉07_서울70사6640,110.83400715 
마을버스,연성운수_동작13_서울75사8821,110.68728659 
마을버스,이삭운수_금천11_서울71사2517,110.39176211 
마을버스,이삭운수_금천11_서울71사2518,110.12227647 
마을버스,태영교통_용산02_서울75사5226,110.06284319 
마을버스,화송옥수_성동09_서울75사3561,109.74737536 
마을버스,태현교통_동대문05_서울75사6123,109.70671102 
마을버스,은성운수_영등포07_서울70사8512,109.69084967 
마을버스,태경운수_영등포02_서울70사8553,109.51536521 
마을버스,갈현운수_은평03_서울75사5135,109.27470401 
마을버스,인헌운수_관악04_서울75사5296,109.07726269 
마을버스,성삼운수_성북02_서울70사6421,108.94180275 
마을버스,한강운수_영등포13_서울70사8521,108.77599381 
마을버스,오류운수_구로15_서울75사5374,108.49929787 
마을버스,연희교통_마포14_서울75사5107,107.97901172 
마을버스,대영마을_영등포08_서울70사8555,107.93208331 
마을버스,태진마을버스_영등포10_서울74사8414,107.73758683 
마을버스,영운운수_은평10_서울70사7127,107.66508523 
마을버스,화송옥수_성동12_서울70사5927,107.51898214 
마을버스,화송옥수_성동09_서울75사3360,107.26709757 
마을버스,서북교통_구로09_서울70사8316,107.16631357 
마을버스,개웅운수_구로03_서울70사8328,106.97430465 
마을버스,양재운수_서초08_서울70사9113,106.96720891 
마을버스,화송옥수_성동12_서울70사5929,106.80957045 
마을버스,연성운수_동작13_서울75사8824,106.65822588 
마을버스,성삼운수_성북03_서울75사2985,106.57173954 
마을버스,오류운수_구로07_서울75사5368,106.48764763 
마을버스,갈현운수_은평08-1_서울70사7116,106.29853792 
마을버스,성삼운수_성북02_서울70사6419,106.22479208 
마을버스,남산운수_용산01_서울75사5252,105.13875540 
마을버스,태영교통_용산02_서울75사5222,104.40145899 
마을버스,우리운송_동대문02_서울75사6106,104.20301836 
마을버스,화인운수_동작09_서울75사8791,104.09452021 
마을버스,서북교통_구로09_서울70사8303,103.86524163 
마을버스,고려승객_성북10_서울70사6406,103.77502441 
마을버스,미향운수_서대문15_서울70사7316,103.62303909 
마을버스,대상운수_금천04_서울71사2502,103.49818412 
마을버스,은성운수_영등포07_서울70사8515,103.47935464 
마을버스,명승운수_동작08_서울75사8835,103.15038264 
마을버스,은수교통_종로12_서울75사5509,103.09540574 
마을버스,성암운수_마포08_서울70사7810,102.95464285 
마을버스,태영교통_용산02_서울75사5227,102.73203254 
마을버스,인왕교통_종로09_서울75사3185,102.70915180 
마을버스,수빈운수_구로12_서울70사8322,102.51914989 
마을버스,태경운수_영등포02_서울70사8551,102.42688004 
마을버스,연성운수_동작13_서울75사3181,102.40621213 
마을버스,화인운수_동작09_서울75사3249,101.65562481 
마을버스,염동운수_강서04_서울71사2271,101.55204777 
마을버스,서애운수_서초11_서울70사9161,101.11096967 
마을버스,광일운수_서초16_서울70사9219,100.92124157 
마을버스,서애운수_서초11_서울75자3245,100.12919642 
마을버스,형일교통_영등포01_서울70사8546,99.72328972 
마을버스,우리운송_동대문02_서울75사6105,99.23889115 
마을버스,청록운수_도봉02_서울70사6609,98.99359848 
마을버스,구로운수_구로06_서울75사8305,98.70780166 
마을버스,광장운수_광진01_서울75사3325,98.63153100 
마을버스,갈현운수_은평08-1_서울70사7118,98.60871918 
마을버스,오류운수_구로14_서울75사5214,98.48645795 
마을버스,충정운수_서대문02_서울75사5221,97.79329691 
마을버스,개웅운수_구로04_서울70사8385,97.60499559 
마을버스,서북운수_서대문05_서울75사5086,97.56295010 
마을버스,은천운수_관악01_서울70사9070,97.20723704 
마을버스,광장운수_광진01_서울71사1011,96.91960923 
마을버스,남산운수_용산01_서울75사5211,96.57497425 
마을버스,화송옥수_성동12_서울70사5928,96.26033064 
마을버스,우리마을버스_금천06_서울71사2627,96.26020771 
마을버스,갈현운수_은평09_서울70사7120,96.18974291 
마을버스,은수교통_종로12_서울70사5527,96.16957884 
마을버스,서북교통_구로09_서울70사8304,96.11602034 
마을버스,수빈운수_구로13_서울70사8365,96.03764303 
마을버스,오봉운수_구로01_서울75사3058,95.74388154 
마을버스,아현운수_마포03_서울70사7704,95.53196747 
마을버스,경성운수_금천07_서울71사1414,95.46721634 
마을버스,은수교통_종로12_서울70사5526,95.45337688 
마을버스,화인운수_동작09_서울75사3175,95.21508031 
마을버스,서북교통_구로09_서울70사8306,95.09465750 
마을버스,경성운수_금천07_서울71사1420,94.37977616 
마을버스,오봉운수_구로08_서울75사3057,93.70755032 
마을버스,대산교통_종로02_서울70사5512,93.57241075 
마을버스,고척운수_구로05_서울75사5145,93.17734558 
마을버스,대운교통_강서05_서울70사8126,93.15662365 
마을버스,성삼운수_성북03_서울75사3031,93.04995742 
마을버스,승마교통_마포07_서울75사5101,93.04214455 
마을버스,노들운수_동작03_서울75사8825,92.61923935 
마을버스,화계운수_강북02_서울75사3139,92.60511026 
마을버스,화인운수_동작09_서울75사8794,92.57299080 
마을버스,서북교통_구로09_서울70사8375,92.38053113 
마을버스,약수교통_종로06_서울70사6832,92.37066656 
마을버스,경성운수_금천07_서울70사5936,91.43812582 
마을버스,번창운수_노원14_서울70사6824,91.40894283 
마을버스,개웅운수_구로04_서울70사8387,91.30905196 
마을버스,광장운수_광진01_서울75사3310,90.85739125 
마을버스,광장운수_광진01_서울75사3311,90.75264726 
마을버스,은수교통_종로12_서울70사5528,90.70651978 
마을버스,대진여객_성북06_서울75사3079,90.39157070 
마을버스,오봉운수_구로01_서울75사3077,89.77703843 
마을버스,서북교통_구로09_서울70사8388,89.61162530 
마을버스,대산교통_종로02_서울75사2010,89.53214251 
마을버스,승마교통_마포07_서울70사7711,89.45203386 
마을버스,태영교통_용산02_서울70사5718,89.27284274 
마을버스,오봉운수_구로01_서울75사8310,88.89131900 
마을버스,연희교통_서대문04_서울75사5271,88.84919714 
마을버스,서북교통_구로09_서울70사8307,88.72722648 
마을버스,한빛운수_광진05_서울74아1006,88.58576231 
마을버스,남산운수_용산01_서울75사5212,88.51971477 
마을버스,성삼운수_성북03_서울75사3034,88.15681469 
마을버스,대진여객_성북06_서울70사6407,87.97572367 
마을버스,화인운수_동작09_서울75사8793,87.82478329 
마을버스,오봉운수_구로08_서울75사3078,87.15363313 
마을버스,갈현운수_은평08-2_서울70사7121,87.04748563 
마을버스,수유운수_강북03_서울75사2966,86.83091775 
마을버스,은수교통_종로12_서울75사5507,86.76968422 
마을버스,갈현운수_은평08-2_서울70사7122,86.67684905 
마을버스,청록운수_도봉03_서울70사6608,86.53958142 
마을버스,아리랑교통_성북01_서울70사6405,86.27670258 
마을버스,영운운수_은평10_서울70사7126,85.64536273 
마을버스,금천운수_금천08_서울70사9432,85.31279024 
마을버스,광일운수_서초17_서울75사9102,85.25864407 
마을버스,대진여객_성북07_서울70사6577,84.95088201 
마을버스,연희교통_마포13_서울70사7713,84.85528547 
마을버스,태현교통_동대문05_서울75사6112,84.66938045 
마을버스,미금운수_마포18_서울72바9461,84.64150224 
마을버스,미금운수_마포18_서울72바9458,84.29209143 
마을버스,광일운수_서초06_서울75사6417,84.25669093 
마을버스,화계운수_강북02_서울75사3657,84.21868179 
마을버스,대진여객_성북07_서울70사6578,83.92744418 
마을버스,서북교통_구로09_서울70사8302,83.01020786 
마을버스,우리운송_동대문02_서울75사6109,82.49866497 
마을버스,서애운수_서초11_서울75사5715,82.38375839 
마을버스,광일운수_서초17_서울70사9125,82.35179912 
마을버스,서북교통_구로09_서울70사8311,82.00923912 
마을버스,은수교통_종로12_서울70사5525,81.83567785 
마을버스,대영마을_영등포03_서울75사5328,81.60615526 
마을버스,응봉운수_성동02_서울75사3623,80.89244831 
마을버스,오봉운수_구로02_서울75사5069,80.61632514 
마을버스,인왕교통_종로09_서울75사2012,80.06380498 
마을버스,개웅운수_구로04_서울75사5073,80.01004811 
마을버스,양정운수_영등포09_서울75사5251,79.31863423 
마을버스,오봉운수_구로01_서울75사8308,79.06842791 
마을버스,구로운수_구로06_서울75사5050,78.90592236 
마을버스,삼청교통_종로11_서울75사5422,78.81260663 
마을버스,부일교통_서대문01_서울70사7295,78.63998413 
마을버스,광장운수_광진01_서울75사3309,78.49100512 
마을버스,오봉운수_구로01_서울75사3075,78.43652368 
마을버스,청암운수_서초18_서울75사9712,78.42520159 
마을버스,오류운수_구로14_서울75사5215,77.97305286 
마을버스,신림운수_관악08_서울70사9018,77.90135220 
마을버스,대운교통_강서05_서울70사8125,77.88700890 
마을버스,구로운수_구로06_서울75사5029,77.67005917 
마을버스,삼하운수_서대문13_서울75사3574,77.16887631 
마을버스,삼청교통_종로11_서울75사5423,76.97450276 
마을버스,오봉운수_구로08_서울75사3056,76.70609280 
마을버스,오봉운수_구로02_서울75사5068,76.29814930 
마을버스,오류운수_구로07_서울75사5213,76.22812688 
마을버스,삼청교통_종로11_서울75사5420,75.84540546 
마을버스,연성운수_동작13_서울75사8738,75.74092876 
마을버스,연희교통_서대문04_서울75사5272,75.72506741 
마을버스,금창운수_중랑01_서울75사2578,75.32859780 
마을버스,응봉운수_성동02_서울70사5931,74.87787586 
마을버스,수유운수_강북03_서울71사1280,74.86387622 
마을버스,영운운수_은평10_서울70사7128,74.52716026 
마을버스,태현교통_동대문05_서울75사6122,74.45540652 
마을버스,동호운수_성동05_서울75사3242,74.30385612 
마을버스,동호운수_성동06_서울70사5904,73.68892711 
마을버스,고척운수_구로05_서울75사5142,73.45688622 
마을버스,미금운수_마포18_서울72바9460,73.42671975 
마을버스,구로운수_구로06_서울75사5058,73.22162669 
마을버스,대산교통_종로01_서울70사5534,72.94571679 
마을버스,서초교통_서초10_서울70사9274,72.66767137 
마을버스,범일운수_금천01_서울71사2635,71.92623150 
마을버스,서북교통_구로09_서울70사8312,71.91585563 
마을버스,성삼운수_성북03_서울75사3030,71.56231720 
마을버스,오봉운수_구로08_서울70사8315,71.55134622 
마을버스,한마음교통_노원09_서울70사6814,71.33395411 
마을버스,홍제교통_서대문10_서울70사7218,71.27491757 
마을버스,미금운수_마포18_서울71사2525,71.19570114 
마을버스,오봉운수_구로02_서울75사5070,71.09525334 
마을버스,연일교통_서대문03_서울70사7224,70.91754116 
마을버스,수유운수_강북03_서울75사2965,70.18333394 
마을버스,고려승객_성북10_서울75사3021,70.07648423 
마을버스,갈현운수_은평08-2_서울70사7114,69.91724391 
마을버스,하이상운_강북12_서울71사1213,69.71041858 
마을버스,삼청교통_종로11_서울70사5531,69.17240936 
마을버스,승마교통_마포07_서울75사5100,68.85111239 
마을버스,인왕교통_종로09_서울70사5532,68.46874207 
마을버스,구로운수_구로06_서울75사5043,68.34603846 
마을버스,동호운수_성동05_서울75사3255,68.15312989 
마을버스,연희교통_서대문04_서울75사7207,67.91609991 
마을버스,오류운수_구로07_서울70사8389,67.52703898 
마을버스,화송옥수_성동09_서울70사5921,67.30560306 
마을버스,경성운수_금천07_서울71사1416,67.09321588 
마을버스,서애운수_서초11_서울70사9143,66.99206587 
마을버스,수유운수_강북03_서울75사3655,66.98972359 
마을버스,고려승객_성북10_서울75사3022,66.94571674 
마을버스,개웅운수_구로04_서울75사5072,66.92537665 
마을버스,노들운수_동작12_서울75사8705,66.81208778 
마을버스,미봉운수_강북04_서울75사3651,66.52288046 
마을버스,한마음교통_노원09_서울75사3158,65.60644507 
마을버스,서초그린교통_서초01_서울70사9159,65.42234030 
마을버스,구로운수_구로06_서울75사5028,65.30825794 
마을버스,동호운수_성동05_서울75사3361,65.13708457 
마을버스,미향운수_강북10_서울75사3653,64.55778517 
마을버스,은성운수_영등포06_서울75사5332,64.42023441 
마을버스,청록운수_도봉02_서울75사3244,63.79009597 
마을버스,응봉운수_성동02_서울75사3568,63.69961146 
마을버스,대영마을_영등포03_서울70사8557,63.42091411 
마을버스,번창운수_노원14_서울70사6825,63.08936328 
마을버스,대진여객_성북07_서울75사6404,62.93509249 
마을버스,동호운수_성동05_서울75사3346,62.86751945 
마을버스,수빈운수_구로13_서울70사8327,62.83044070 
마을버스,미향운수_서대문15_서울70사7318,61.93684042 
