구분,버스명,AP별 이용량(단위 : GB)
시내버스,북부운수_2211_서울70사6319,170.39611842 
시내버스,신수교통_7723_서울74사5349,169.92813069 
시내버스,보성운수_5618_서울74사2757,169.75263972 
시내버스,관악교통_N61_서울74사4656,169.75054890 
시내버스,유성운수_7011_서울70사7800,169.65953074 
시내버스,삼화상운_1130번_서울74사3624,169.51173358 
시내버스,원버스_7739_서울70사7204,169.46353111 
시내버스,진아교통_1135_서울74사8159,169.46270783 
시내버스,흥안운수_1139_서울75사1379,169.44473237 
시내버스,선진운수_8774_서울70사7017,169.41555776 
시내버스,보영운수_5534_서울75사2301,169.34498586 
시내버스,북부운수_2211_서울70사2747,169.30868570 
시내버스,범일운수_5621_서울75사5015,169.12390105 
시내버스,보영운수_5630_서울74사2920,169.00526453 
시내버스,북부운수_2211_서울70사6324,168.95933542 
시내버스,범일운수_5619_서울74사5183,168.76974516 
시내버스,관악교통_N61_서울74사4619,168.69801376 
시내버스,북부운수_2211_서울70사2751,168.44929475 
시내버스,우신버스_541_서울74사5583,168.27587876 
시내버스,신흥운수_2222_서울70사9507,168.18328854 
시내버스,범일운수_N65_서울71사1475,168.17939747 
시내버스,범일운수㈜_5627_서울74사5170,167.96757467 
시내버스,북부운수_2311_서울74사9771,167.90635698 
시내버스,선일교통_1119_서울71사1297,167.88552888 
시내버스,진화운수_3422_서울74사8247,167.87863150 
시내버스,선진운수_8774_서울74사5751,167.85879526 
시내버스,선일교통_1126_서울74사9410,167.84211714 
시내버스,남성교통_4419_서울74사7840,167.68408194 
시내버스,우신운수_N15_서울74사4191,167.65252687 
시내버스,양천운수_N16_서울74사9526,167.63606295 
시내버스,북부운수_2230_서울70사6233,167.59152245 
시내버스,보성운수_5618_서울74사2749,167.37319902 
시내버스,삼화상운_1133번_서울74사3588,167.05435142 
시내버스,북부운수_2211_서울70사2744,166.81649815 
시내버스,서울버스_301_서울70사9222,166.79161042 
시내버스,태진운수_2224_서울75사3556,166.73728917 
시내버스,공항버스_6632_서울74사1348,166.72744788 
시내버스,대원교통_240_서울74사9114,166.69097915 
시내버스,"동성교통, 5G WIFI 시범설치_9403_서울75사2810",166.58389289 
시내버스,동아운수_N15_서울74사4028,166.57827795 
시내버스,중부운수_603_서울75사2628,166.53097514 
시내버스,범일운수_5620_서울71사1518,166.52987711 
시내버스,정평운수_6645_서울75사8118,166.48522951 
시내버스,보영운수_5714_서울74사2903,166.47349577 
시내버스,북부운수_2211_서울70사2740,166.26768466 
시내버스,세풍운수_6616_서울74사2878,166.19023122 
시내버스,한성운수_504_서울74사7014,166.15950037 
시내버스,선일교통_104_서울75사2956,165.86186178 
시내버스,세풍운수_6616_서울75사5035,165.76643381 
시내버스,서울승합_N30_서울75사3070,165.65350350 
시내버스,북부운수_2230_서울70사6215,165.48768617 
시내버스,보광교통_0017_서울75사3388,165.40631093 
시내버스,공항버스_6632_서울74사1331,165.19264225 
시내버스,정평운수_6647_서울75사8102,165.08769244 
시내버스,한성운수_504_서울74사5417,164.99989294 
시내버스,공항버스_6632_서울74사1328,164.87089545 
시내버스,북부운수_2230_서울70사6231,164.64907862 
시내버스,선진운수_8774_서울74사5759,164.48240634 
시내버스,북부운수_2211_서울70사6323,164.00787327 
시내버스,공항버스_6632_서울70사8163,163.94709796 
시내버스,중부운수_603_서울74사6643,163.72448765 
시내버스,진아교통㈜_1222_서울74사8126,163.56144752 
시내버스,보영운수_5630_서울75사1272,163.36683650 
시내버스,삼양교통_144_서울74사3209,163.10208105 
시내버스,보광운수_2114_서울75사6203,162.89831512 
시내버스,범일운수_5619_서울71사1553,162.85160836 
시내버스,군포교통_5623_서울74사8301,162.66703792 
시내버스,동성교통_9403_서울74사1845,162.65440360 
시내버스,보광교통_0017_서울74사7112,162.54560836 
시내버스,태진운수_2224_서울75사5902,162.50308231 
시내버스,동성교통_9403_서울74사2039,162.29040548 
시내버스,북부운수_2230_서울70사6225,162.09594719 
시내버스,신촌교통_7711_서울74사8327,162.09310945 
시내버스,신흥운수_2415_서울74사6242,161.85768135 
시내버스,동아운수_121_서울75사2850,161.84048448 
시내버스,진화운수_402_서울70사9523,161.75155621 
시내버스,보광운수_2234_서울75사3377,161.13211028 
시내버스,다모아자동차_470_서울74사2432,160.95365863 
시내버스,진아교통㈜_1222_서울74사8113,160.89727823 
시내버스,관악교통_N61_서울70사7065,160.80599930 
시내버스,김포교통_6629번_서울75사1692,160.71900912 
시내버스,동해운수_707_서울74사3637,160.52847262 
시내버스,안양교통㈜_5713_서울74사6734,160.48437543 
시내버스,삼양교통_1165_서울74사3255,160.19532736 
시내버스,"동성교통, 5G WIFI 시범설치_9403_서울75사1090",160.04701238 
시내버스,보성운수_5618_서울75사2772,160.04060395 
시내버스,공항버스_6632_서울74사1329,159.74101238 
시내버스,다모아자동차_N26_서울74사9657,159.61088520 
시내버스,태진운수_2224_서울75사3399,159.48515292 
시내버스,삼양교통_1165_서울75사3182,159.10916124 
시내버스,삼화상운_1133번_서울74사3549,159.07704178 
시내버스,보광운수_2234_서울75사3378,158.93608052 
시내버스,북부운수_2211_서울70사6326,158.68988074 
시내버스,선진운수_8774_서울70사7018,158.68572984 
시내버스,북부운수_2211_서울70사2750,158.55906717 
시내버스,공항버스_6632_서울74사1347,158.53488166 
시내버스,유성운수_7016_서울70사7746,158.29286166 
시내버스,공항버스_6632_서울74사1361,158.27381890 
시내버스,한성여객운수_1144번_서울70사6620,158.21577422 
시내버스,삼화상운_1133번_서울74사3499,157.94110112 
시내버스,대흥교통_4211_서울74사2402,157.70500153 
시내버스,정평운수_6642_서울75사8104,157.54985064 
시내버스,아진교통_1127_서울74사6482,157.18496684 
시내버스,서울버스_301_서울74사9264,157.05598425 
시내버스,동아운수_1165_서울75사1308,156.72077984 
시내버스,선일교통_1126_서울74사9451,156.59770183 
시내버스,삼양교통_1165_서울74사3262,156.56921361 
시내버스,김포교통_6629번_서울74사1901,156.45550564 
시내버스,동아운수_N15_서울74사4022,156.45394940 
시내버스,보광운수_2113_서울75사6207,156.28002957 
시내버스,세풍운수_6615_서울75사3447,156.21026605 
시내버스,보성운수_6512_서울74사6954,156.11512773 
시내버스,북부운수_2230_서울70사2748,156.03616368 
시내버스,신인운수_5012_서울75사1537,155.89820873 
시내버스,김포교통_6629번_서울74사6377,155.80471791 
시내버스,보성운수_5618_서울74사3375,155.75154126 
시내버스,정평운수_6642_서울70사8103,155.74171487 
시내버스,상진운수_1122_서울70사6458,155.57064861 
시내버스,삼화상운_1133번_서울70사6877,155.02442978 
시내버스,아진교통_1127_서울74사6466,155.00028990 
시내버스,동성교통_9403_서울74사2174,154.67967186 
시내버스,관악교통_5519_서울75사5117,154.44653295 
시내버스,동성교통_303_서울75사1169,154.40538060 
시내버스,진아교통_1136_서울74사8115,154.24401872 
시내버스,도원교통_N62_서울74사4652,154.16078176 
시내버스,정평운수_6642_서울70사8107,154.08776887 
시내버스,정평운수_6645_서울70사8110,154.04937789 
시내버스,대원여객_106_서울70사6366,153.61494478 
시내버스,상진운수_2115_서울74사3948,153.28503400 
시내버스,메트로버스㈜_2227_서울74사9683,153.01866177 
시내버스,보성운수_5618_서울71사3233,152.78181434 
시내버스,신인운수_5012_서울75사1536,152.37693768 
시내버스,남성교통_4419_서울74사7195,152.11932361 
시내버스,영인운수_6630_서울71사2228,152.02621464 
시내버스,정평운수_4433_서울75사3284,151.95753518 
시내버스,도원교통_171_서울74사1817,151.95074491 
시내버스,동아운수_1165_서울71사1283,151.84092708 
시내버스,송파상운_3314_서울74사9908,151.62747167 
시내버스,메트로버스㈜_2227_서울71사2246,151.29278600 
시내버스,북부운수_2211_서울70사2742,151.20860282 
시내버스,보광교통_0017_서울70사5701,150.87828040 
시내버스,영인운수_6630_서울74사6907,150.58822650 
시내버스,유성운수_7011_서울74사9050,150.23710672 
시내버스,북부운수_2211_서울70사2741,150.22337344 
시내버스,서울승합_3411_서울74사9049,149.82685819 
시내버스,보성운수_6512_서울74사2712,149.76347331 
시내버스,양천운수_N16_서울74사8998,149.31156952 
시내버스,동아운수_521_서울74사3809,149.29171745 
시내버스,"동성교통, 5G WIFI 시범설치_9403_서울75사1077",149.22338910 
시내버스,보성운수_5522A_서울74사1386,149.17437732 
시내버스,양천운수_N16_서울75사1801,148.50572217 
시내버스,상진운수_2012_서울74사3938,148.18301424 
시내버스,삼화상운_1133번_서울74사3606,148.12994376 
시내버스,신수교통_9711_서울74사8174,148.06732163 
시내버스,신수교통_744_서울70사7038_예비,147.89707959 
시내버스,보영운수_5630_서울74사2933,147.20349107 
시내버스,대진여객㈜_1114_서울70사6522,147.14721683 
시내버스,선진운수_9701_서울74사9392_예비,146.94508351 
시내버스,보성운수_5618_서울74사2832,146.85601834 
시내버스,신촌교통_7711_서울75사2698,146.67912293 
시내버스,범일운수_5619_서울71사1587,146.61329612 
시내버스,신흥운수_6649_서울75사5238,146.45684790 
시내버스,신촌교통_7711_서울75사2702,146.09028585 
시내버스,송파상운_3214_서울74사4945,145.98251320 
시내버스,진아교통㈜_1136_서울70사6872,145.94058227 
시내버스,관악교통_N61_서울70사9061,145.92211880 
시내버스,신흥운수_2221_서울74사6269,145.81596386 
시내버스,범일운수_5619_서울71사1497,145.80648765 
시내버스,보성운수_5618_서울74사2847,145.43496724 
시내버스,상진운수_1122_서울70사6487,145.25936916 
시내버스,신촌교통_7711_서울74사5838,144.94847134 
시내버스,남성교통_4419_서울75사2021,144.73344386 
시내버스,범일운수_5619_서울71사1552,144.59246863 
시내버스,보광운수_2114_서울75사6214,144.57130432 
시내버스,대성운수_343_서울74사9011,144.56549101 
시내버스,송파상운_3314_서울71사1812,144.18284595 
시내버스,신흥운수_2221_서울70사9510,144.05517559 
시내버스,도선여객_420_서울74사3292,144.04869080 
시내버스,동아운수_N15_서울74사3882,143.97047460 
시내버스,신길운수_604_서울70사7901,143.85569748 
시내버스,동아운수_152_서울75사3601,143.77151523 
시내버스,대원여객_107_서울70사2735,143.73527560 
시내버스,진화운수_3422_서울70사9589,143.44352763 
시내버스,동아운수_1115_서울74사3864,142.88375899 
시내버스,범일운수_5619_서울71사1450,142.82270800 
시내버스,대원교통_240_서울74사4252,142.66319294 
시내버스,신흥운수_2221_서울70사9511,142.54219085 
시내버스,보성운수_5618_서울74사3371,142.27114897 
시내버스,정평운수_6645_서울75사8119,141.76928718 
시내버스,정평운수_6642_서울75사8124,141.75520279 
시내버스,서부운수_7719_서울75사2763,141.73895307 
시내버스,남성교통_3012_서울74사1979,141.68196078 
시내버스,범일운수_5619_서울71사1444,141.67764317 
시내버스,신흥운수_2221_서울70사9512,141.47264138 
시내버스,보성운수_5618_서울71사3248,141.42120350 
시내버스,동성교통_9403_서울75사1070,141.37202408 
시내버스,삼성여객_421_서울74사3168,140.95912129 
시내버스,삼화상운_N61_서울74사3467,140.51963761 
시내버스,김포교통_6629번_서울75사1693,140.29634092 
시내버스,보성운수_5618_서울71사3244,140.16215503 
시내버스,신수교통_7722_서울74사7824,139.53363057 
시내버스,중부운수_6211_서울74사9678,139.34649620 
시내버스,북부운수_02_서울74사6158,139.08137474 
시내버스,보광운수_2234_서울70사9314,138.86627182 
시내버스,대성운수_343_서울74사3293,138.84794619 
시내버스,정평운수_6645_서울71사2263,138.67314160 
시내버스,메트로버스㈜_2227_서울74사9720,138.66342138 
시내버스,중부운수_6715_서울74사2433_예비,138.40495329 
시내버스,보광교통_7017_서울74사7150,138.28709442 
시내버스,동아운수_152_서울75사3184,137.71342486 
시내버스,메트로버스㈜_2227_서울74사8814,137.60314975 
시내버스,신흥운수_6654_서울70사5713,137.35031150 
시내버스,대진여객㈜_1020_서울74사1610,137.04924006 
시내버스,도원교통_1711_서울74사1801,136.87358052 
시내버스,태진운수_2412_서울74사8884,136.69903576 
시내버스,서울버스_3426_서울70사9178,136.50820963 
시내버스,메트로버스㈜_2227_서울70사2725,136.48793008 
시내버스,상진운수_1122_서울75사1715,136.35189831 
시내버스,메트로버스㈜_2227_서울71사2240,136.28793322 
시내버스,한국비알티_741_서울74사5309,136.19982917 
시내버스,신인운수_571_서울74사5509,135.57817042 
시내버스,남성교통_9401_서울74사1976_예비,135.46205126 
시내버스,보성운수_5615_서울74사9684,135.12509130 
시내버스,신흥운수_2221_서울70사9513,134.62585490 
시내버스,보광교통_0017_서울70사5703,134.62477084 
시내버스,메트로버스㈜_2227_서울74사9133,134.43490583 
시내버스,메트로버스㈜_2227_서울70사2726,134.29588359 
시내버스,정평운수_4433_서울70사9422,134.25485231 
시내버스,정평운수_6645_서울75사5330,133.95045511 
시내버스,동아운수_152_서울71사1285,133.90974421 
시내버스,삼화상운_N61_서울74사4734,133.88555869 
시내버스,보광운수_2235_서울75사6222,133.77575669 
시내버스,정평운수_6645_서울70사8128,133.61404464 
시내버스,제일여객_N37_서울74사7956,133.59864801 
시내버스,상진운수_1122_서울70사6459,133.19914229 
시내버스,보광운수_2235_서울75사6220,133.09768680 
시내버스,동아운수_152_서울71사1286,132.67604075 
시내버스,정평운수_6642_서울75사8111,132.52043165 
시내버스,보영운수_5630_서울74사2913,132.45857228 
시내버스,동아운수_152_서울74사3815,132.22557027 
시내버스,서울버스_401_서울70사9188,132.21275341 
시내버스,양천운수_N16_서울74사5773,132.21250940 
시내버스,대진여객㈜_1113_서울74사1633,132.16755632 
시내버스,동아운수_152_서울74사3842,132.04753119 
시내버스,동아운수_N15_서울74사3881,131.99929800 
시내버스,신흥운수_2222_서울74사4459,131.51799049 
시내버스,보영운수_5534_서울75사2789,131.41596969 
시내버스,선일교통_1119_서울71사1296,131.39859028 
시내버스,정평운수_6645_서울70사8131,131.07627910 
시내버스,태진운수_6511_서울74사8437,130.76081872 
시내버스,중부운수_640_서울75사2629_예비,130.75440936 
시내버스,동아운수_52_서울75사3392,130.33691421 
시내버스,신수교통_7211_서울74사5397,129.66302503 
시내버스,신길운수_606_서울74사4765,128.95631418 
시내버스,메트로버스㈜_N26_서울74사4298,128.68441734 
시내버스,범일운수_5619_서울71사1584,128.30601539 
시내버스,한성운수_1124_서울75사3664,128.01394612 
시내버스,신흥운수_6649_서울70사8510,127.99108122 
시내버스,정평운수_6645_서울70사8111,127.90760770 
시내버스,보광운수_2235_서울75사2574,127.83593033 
시내버스,태진운수_6511_서울74사7006,127.63744313 
시내버스,공항버스㈜_6632_서울74사1341,127.52455939 
시내버스,신흥운수_6649_서울75사5239,126.88152306 
시내버스,공항버스㈜_6632_서울74사1358,126.85376778 
시내버스,메트로버스㈜_2227_서울71사2239,126.84942596 
시내버스,공항버스㈜_6632_서울74사1346,126.84858683 
시내버스,진화운수_3417_서울74사8239,126.54411327 
시내버스,남성교통_4419_서울74사1945,126.14865880 
시내버스,신수교통_761_서울75사2681_예비,125.98567177 
시내버스,신수교통_7723_서울74사7890,125.93640946 
시내버스,정평운수_6647_서울70사8161,125.91315433 
시내버스,동성교통_9403_서울75사1048,125.89355465 
시내버스,경성여객_N62면목_서울74사1197,125.67672692 
시내버스,아진교통_141_서울74사6485,125.60469098 
시내버스,제일여객_N37_서울74사7877,125.55845641 
시내버스,메트로버스㈜_2228_서울71사2248,125.21900982 
시내버스,우신버스_5530_서울70사8950,125.14918484 
시내버스,도원교통_171_서울74사8580,124.89911634 
시내버스,신촌교통_7727_서울74사8321,124.66995977 
시내버스,서울교통네트웍㈜_150_서울71사3213,124.54461679 
시내버스,삼화상운_N61_서울74사4742,124.45242330 
시내버스,우신운수_N15_서울75사2908,124.29556996 
시내버스,태진운수_2014_서울74사8423,123.96624777 
시내버스,삼화상운_N61_서울74사4704,123.79491422 
시내버스,보광운수_2235_서울75사2576,123.67037963 
시내버스,상진운수_1122_서울70사6486,123.30861669 
시내버스,동아운수_152_서울75사3232,123.27172048 
시내버스,동아운수_1115_서울71사1279,123.26186337 
시내버스,신수교통_7722_서울74사5320,123.17019608 
시내버스,보광운수_2235_서울75사2572,122.80188780 
시내버스,영인운수_6628_서울74사6882,122.65088689 
시내버스,서울버스_301_서울70사9232,122.63232376 
시내버스,영인운수_6630_서울71사2225,122.42337037 
시내버스,보광운수_2234_서울75사4003,121.97682913 
시내버스,한성운수_1124_서울75사3667,121.88114971 
시내버스,메트로버스㈜_N26_서울74사9540,121.77442946 
시내버스,공항버스_605_서울74사5432,121.42963428 
시내버스,대원여객_201_서울75사1667,121.25240359 
시내버스,관악교통_N61_서울70사8973,120.91084290 
시내버스,신수교통_761_서울74사4461_예비,120.68804167 
시내버스,동아운수_152_서울74사3862,120.68042718 
시내버스,보광교통_0017_서울74사7110,120.51594537 
시내버스,보광운수_2114_서울75사6213,120.17957307 
시내버스,제일여객_704_서울75사1468,120.16190309 
시내버스,동아운수_151_서울74사3879,119.78413351 
시내버스,대진여객_1116_서울74사2237_예비,119.76614408 
시내버스,도선여객_472_서울75사1462,119.54231281 
시내버스,범일운수_5619_서울74사6068,119.33330540 
시내버스,제일여객_N37_서울74사7807,119.20714565 
시내버스,보광운수_2235_서울75사2571,118.96569841 
시내버스,대성운수_343_서울70사6563,118.64437070 
시내버스,우신운수_N15_서울74사7023,118.32896434 
시내버스,경성여객_N62면목_서울70사2727,118.14166233 
시내버스,원버스_7739_서울70사7312,118.08132939 
시내버스,북부운수_2230_서울70사6217,117.67880991 
시내버스,대원여객_5624_서울74사8229,117.60655232 
시내버스,보성운수_5618_서울74사2866,117.35770386 
시내버스,진아교통㈜_1136_서울70사6871,116.85108952 
시내버스,영인운수_6630_서울71사2227,115.32367673 
시내버스,한남여객운수_506_서울74사3719,115.29207602 
시내버스,양천운수_602_서울75사1916,115.17853569 
시내버스,경성여객_N62면목_서울74사1199,115.16854819 
시내버스,한국비알티_360_서울74사1683,115.06187450 
시내버스,다모아자동차_N26(심야)_서울74사7221,114.62390888 
시내버스,다모아자동차_N28(심야)_서울74사7249,113.31215687 
시내버스,원버스_7739_서울70사7232,113.24384343 
시내버스,군포교통_5531_서울70사8356,113.11302148 
시내버스,보성운수_5523_서울74사2643,113.07100672 
시내버스,보영운수_5714_서울74사1971,113.02541383 
시내버스,경성여객_N62면목_서울74사1207,112.89826967 
시내버스,정평운수_6647_서울75사8117,112.56585736 
시내버스,한성운수_148_서울74사7134,112.32887302 
시내버스,서울승합_3413_서울74사4296,112.27621417 
시내버스,북부운수_2311_서울70사6237,111.79191619 
시내버스,신흥운수_2415_서울74사6266,111.25158705 
시내버스,진아교통㈜_147_서울74사8110,111.07545439 
시내버스,한국비알티_N37 (심야)_서울71사1867,110.66539772 
시내버스,메트로버스㈜_N26_서울74사4344,110.55332981 
시내버스,진화운수_3417_서울74사7565_예비,110.39978825 
시내버스,한남여객운수_501_서울74사3718,110.09316985 
시내버스,보광교통_0017_서울75사3575,109.58344303 
시내버스,서울승합_340_서울74사2423,109.42898598 
시내버스,삼화상운_N61_서울75사1305,109.37892180 
시내버스,상진운수_1122_서울70사6456_예비,109.17706322 
시내버스,한성운수_1124_서울75사3665,108.81479643 
시내버스,한성운수_101_서울74사7111,108.74829907 
시내버스,신흥운수_6649_서울70사8509,108.59555099 
시내버스,정평운수_6642_서울71사2211,108.06895420 
시내버스,신촌교통_7711_서울74사5840,107.65895061 
시내버스,보광교통_7730_서울70사5702,106.67864978 
시내버스,동성교통_303_서울75사3010,106.61062598 
시내버스,진아교통㈜_147_서울70사6874,106.39173910 
시내버스,세풍운수_541_서울74사8380,106.24108091 
시내버스,진아교통㈜_1136_서울74사8137,106.04427382 
시내버스,삼양교통_144_서울74사3210,105.75192235 
시내버스,다모아자동차_270_서울74사9661,105.17551377 
시내버스,남성교통_4419_서울75사2022,105.01538869 
시내버스,삼양교통_144_서울74사3205,104.79174834 
시내버스,선진운수_8774_서울70사7024,104.63701654 
시내버스,한성운수_1124_서울75사3666,104.54307590 
시내버스,중부운수_641_서울75사1358,104.34606951 
시내버스,영인운수_6628_서울74사6877,104.22039032 
시내버스,관악교통_5519_서울70사8984,104.10750564 
시내버스,정평운수_6647_서울71사2265,104.04081736 
시내버스,삼화상운_1129번_서울74사3476,103.98686957 
시내버스,도선여객_4312_서울74사1920,103.92707027 
시내버스,경성여객_271_서울74사1251,103.67430840 
시내버스,신수교통_7723_서울74사7822,101.70625336 
시내버스,동성교통_9403_서울74사9842,101.16501618 
시내버스,한성운수_5536_서울74사8935,101.02828220 
시내버스,한국비알티_N37 (심야)_서울74사7948,100.95044691 
시내버스,북부운수_02_서울74사6150,100.86215939 
시내버스,관악교통_N61_서울70사9060,100.52040871 
시내버스,동성교통_9403_서울74사4984,100.51284824 
시내버스,원버스_7739_서울70사7223,100.16132332 
시내버스,삼화상운_1129번_서울74사3613,99.61627983 
시내버스,대원교통_2016_서울75사2352,99.35673513 
시내버스,대원여객_370_서울74사4313_예비,99.33764674 
시내버스,북부운수_8221_서울74사9778,99.13728293 
시내버스,대성운수_343_서울75사2552,99.06890150 
시내버스,선일교통_1119_서울74사9417,99.00028259 
시내버스,관악교통_5519_서울70사9040,98.66441321 
시내버스,삼화상운_1017번_서울75사1707,98.59498590 
시내버스,태진운수_2224_서울75사5903,98.53157029 
시내버스,서부운수_7719_서울75사2762,97.88894653 
시내버스,서부운수_7719_서울75사2765,97.81738278 
시내버스,대원여객_542_서울70사2772,97.63523098 
시내버스,우신버스_441_서울70사8931,97.56979346 
시내버스,신길운수_606_서울74사6959,97.43393678 
시내버스,보광운수_2235_서울75사6219,96.77378088 
시내버스,서울승합_3412_서울74사3668,96.77186608 
시내버스,제일여객_9714_서울75사1475,96.67238593 
시내버스,정평운수_6645_서울71사2292,96.52227815 
시내버스,보성운수_6512_서울74사2887,96.32762894 
시내버스,선진운수_9707_서울75사1045,96.13346122 
시내버스,양천운수_602_서울74사5262,96.12132236 
시내버스,현대교통_7713_서울74사9381,95.88447586 
시내버스,북부운수_272_서울70사6329,95.61611898 
시내버스,신촌교통_740_서울74사5875,94.99726910 
시내버스,선진운수_752_서울74사4503,94.57027446 
시내버스,원버스_7024_서울70사7300,93.63757353 
시내버스,우신버스_5530_서울70사9049,93.57122798 
시내버스,대성운수_440_서울74사9010,93.54293812 
시내버스,진아교통_1136_서울74사8168,92.32649207 
시내버스,신촌교통_7726_서울75사2703,92.27370471 
시내버스,신수교통_9703_서울70사7042,92.25634020 
시내버스,한성운수_148_서울74사8984,92.10688062 
시내버스,대원여객_107_서울70사2731,91.53132606 
시내버스,선진운수_702A_서울75사1220,91.44118521 
시내버스,관악교통_5519_서울70사9039,90.94140586 
시내버스,경성여객_2013_서울74사1219_예비,89.78708647 
시내버스,신길운수_604_서울75사1418,89.74958770 
시내버스,범일운수_505_서울74사9934,89.69422895 
시내버스,선일교통_1119_서울71사1298,88.79192360 
시내버스,한성운수_1124_서울71사1278,88.43005355 
시내버스,원버스_7739_서울70사7310,88.34963199 
시내버스,메트로버스_01A_서울71사2242,88.33001740 
시내버스,관악교통_5519_서울70사8910,87.31781784 
시내버스,대원여객_201_서울74사5086_예비,86.86920907 
시내버스,한국비알티_701_서울74사7919,86.77206375 
시내버스,원버스_7024_서울75사5098,86.69586200 
시내버스,태진운수_6611_서울74사8444,86.60060074 
시내버스,북부운수_2311_서울70사6297,86.14862803 
시내버스,선일교통_104_서울74사9418,86.11302916 
시내버스,신촌교통_7726_서울74사5829,86.05307806 
시내버스,대원여객_01B_서울74사7612,85.69110092 
시내버스,제일여객_720_서울74사5307,85.68713348 
시내버스,한서교통_350_서울74사8676,85.20153817 
시내버스,북부운수_262_서울70사6265,85.10940522 
시내버스,삼화상운_103_서울74사3479,85.07921640 
시내버스,남성교통_9404_서울74사3655_예비,84.66994483 
시내버스,정평운수_6647_서울70사8134,84.64987203 
시내버스,신촌교통_7711_서울74사7390,84.55704525 
시내버스,제일여객_N37_서울74사6374,83.55682343 
시내버스,한남여객운수_5712_서울74사6854,83.36984273 
시내버스,상진운수_261_서울74사3953,83.29907991 
시내버스,우신버스_5530_서울70사9048_예비,83.29054248 
시내버스,선일교통_1119_서울74사9405,83.13450590 
시내버스,우신운수_4212_서울74사6783,82.59773999 
시내버스,대원교통_2016_서울70사2765,82.41365012 
시내버스,정평운수_6645_서울75사8113,82.31415600 
시내버스,신수교통_7723_서울75사5155,82.29994960 
시내버스,한남여객운수(주)_5712_서울75사1334,81.39392827 
시내버스,신길운수_673_서울75사1417,80.99757414 
시내버스,관악교통_5519_서울70사8901,80.83856199 
시내버스,한성운수_1124_서울75사3670,80.51753230 
시내버스,신흥운수_6654_서울70사5712,79.66362033 
시내버스,군포교통_5531_서울74사8330,79.52008024 
시내버스,제일여객_773_서울74사7960,79.24208790 
시내버스,아진교통_141_서울74사6494,79.22823355 
시내버스,신흥운수_6654_서울70사5711,78.62547319 
시내버스,다모아자동차_270_서울74사9788,78.17308046 
시내버스,삼화상운_1129번_서울74사3493,77.35357620 
시내버스,메트로버스㈜_N26_서울70사9708,77.14697253 
시내버스,진아교통㈜_147_서울74사8154,77.13484950 
시내버스,선일교통_1119_서울74사9455_예비,76.89544652 
시내버스,신촌교통_750A_서울74사5826,76.52342226 
시내버스,동해운수_707_서울74사4085,76.41619910 
시내버스,한국비알티_N37 (심야)_서울71사1856,76.36647765 
시내버스,한성여객운수_100번_서울75사2934,75.28411131 
시내버스,대원여객_01B_서울74사7609,74.94396996 
시내버스,대진여객_110B_서울74사3369_예비,74.72051214 
시내버스,태릉교통_1155_서울70사6890,74.52587876 
시내버스,원버스_7024_서울75사8136,74.44145996 
시내버스,진화운수_3319_서울74사8250,74.29831661 
시내버스,영인운수_6628_서울70사8154,74.11666866 
시내버스,보성운수_5618_서울74사2765,74.11436457 
시내버스,우신버스_502_서울70사9000,73.00236542 
시내버스,메트로버스_01A_서울71사2244,72.96528667 
시내버스,북부운수_04_서울74사6177,72.34090380 
시내버스,양천운수_6714_서울74사9548_예비,72.24322483 
시내버스,범일운수_6637_서울71사1469,72.12550379 
시내버스,보영운수_5534_서울74사2941,71.96136471 
시내버스,보광교통_0017_서울74사7107,71.87340502 
시내버스,신촌교통_7726_서울74사5819,71.86258677 
시내버스,흥안운수_105번_서울74사3481,71.67599443 
시내버스,동해운수_7728_서울75사1585,71.34435233 
시내버스,신길운수_604_서울74사4769,71.30152918 
시내버스,범일운수_6637_서울71사1441,70.77381108 
시내버스,신흥운수_6654_서울75사5266,70.73710673 
시내버스,선일교통_1126_서울71사1216,70.67917660 
시내버스,신수교통_774_서울75사1543,70.61978895 
시내버스,보광교통_7021_서울70사7263,70.48500050 
시내버스,정평운수_6647_서울75사8114,70.48191037 
시내버스,진아교통_1136_서울74사8144_예비,70.43585181 
시내버스,북부운수_02_서울74사9774,70.13931312 
시내버스,제일여객_9714_서울75사2678,70.04132867 
시내버스,영인운수_650_서울71사2219,69.84841172 
시내버스,메트로버스_273_서울74사9109,69.82051115 
시내버스,정평운수_6647_서울75사8101,68.77599377 
시내버스,신수교통_7723_서울75사1262,68.70262139 
시내버스,북부운수_04_서울74사9737,68.68141983 
시내버스,태진운수_6611_서울75사3557,68.60371400 
시내버스,서울교통네트웍_150_서울70사6662,68.31571925 
시내버스,한남여객운수_5516_서울74사9733,68.22839379 
시내버스,북부운수_02_서울74사6145,67.94925686 
시내버스,태진운수_6611_서울75사3315,67.93869752 
시내버스,한국비알티_140_서울74사3486,67.80595426 
시내버스,영신여객_120_서울74사6807,67.61352532 
시내버스,남성교통_4419_서울74사1935,67.56734475 
시내버스,동성교통_9403_서울74사8071,67.42311083 
시내버스,보성운수_5522A_서울71사3253_예비,67.05958582 
시내버스,대원교통_2016_서울74사4337,66.69186428 
시내버스,서울승합_3321_서울74사3669,66.52629096 
시내버스,원버스_7024_서울75사5099,66.51480123 
시내버스,북부운수_03_서울74사9724,66.46071654 
시내버스,김포교통_672번_서울75사1649,66.36251044 
시내버스,대원여객_2312_서울70사2733,66.34709891 
